Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario,Polaridad,Subjetividad
good afternoon brandon im sorry to bother you and even in such not very convenient place i just dont know how else to contact you the question i am writing to you about may be of great interest to you a gunsmith if you have time and some friend who will help with the translation then this video i think will seem quite interesting and informative to you,@user-dr2dj8dz7s,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:37,0.2333333333333333,0.6083333333333333
cia radio ignited the voice in my head immediately stopped,@ctrlaltdel138,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:35,0.0,0.0
the science and set up behind this video is awesome great job but america witness hand of god moment that saved the ex president life,@les5377,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:35,0.4666666666666666,0.8166666666666668
holy shit thank you ive been saying this for at least week but nobody think im worth listening to a musician lmaoi said wait till brandon drop video,@Venym_Music,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:35,-0.06666666666666667,0.4333333333333334
dude got his head blown off and is still getting bullied,@flickzbynick,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:34,0.0,0.0
great video well done,@jamesbevin2723,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:34,0.8,0.75
demolition ranch please dont associate myself my content and especially my family with any of this brandon absolutely embodying the friend that will do some wild shit to get the heat off of his friend hey look at wan na what this shit look like up close wheres my maga hat at,@M0stlym3answ3ll,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:34,-0.049999999999999996,0.6749999999999999
you do know that those twitter user are deep state disinformation agent out for damage control pr right,@ihytvm,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:34,0.14285714285714285,0.46785714285714286
these guy need wife and girlfriend,@mmricci2861,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:33,0.0,0.0
buddy do ur best not using gelatine dummy try real flesh like pig,@gerardocuevas3330,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:33,0.6,0.30000000000000004
same people complaining that he wearing bandage are the same people saying bullet would explode your head which is did the bullet do nothing or explode cant be both well if you can be man and woman in their world i guess bullet can do damage and all the damage at the same time,@Ambushw23,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:32,0.0,0.125
my halloween costume this year will be dressed up like trump with tampon rapped on my ear,@StreetR6,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:29,0.0,0.0
there is footage of the entry and exit of the round through his ear,@mustanguy102,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:28,-0.2,0.4
bad guy got sore ear,@simonjcelliot,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:28,-0.6999999999999998,0.6666666666666666
a sniper you are trained to hit center mass headshot and with that much expansion that would need much more than maxi pad and you would be deaf if not severe hearing loss,@lilzito91,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:28,0.19999999999999998,0.26666666666666666
trump wa very lucky thankfully,@chriscunningham7790,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:28,0.43333333333333335,1.0
wwe self blading shoot,@4142Wilb,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:26,0.0,0.0
just to be clear that wa lie wa not golfing the next day what apparent people believe it,@chriscunningham7790,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:26,0.05000000000000001,0.24444444444444444
unfortunately this experiment didnt include showing u what the sight of the countersniper would have showed my understanding is that the government agent who fired the shot at matthew crook used highly sophisticated weapon whose sight wa so powerful that it would virually allow the countersniper to see crook freckle if that is true that begs the question of why the countersniper who had his sight on crook head for at least second before firing his fatal shot with the crosshairs of his scope targeted just above crook eye waited until at least shot by crook and perhaps others on his team were fired before taking crook out until any of the real question are answered the following video still rank a the most accurate even though satirical,@jamesfeldman4234,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:25,0.026923076923076925,0.5371794871794872
honestly the kid look like would do something like that,@Radpenta,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:25,0.6,0.9
someone really replied with this video seems to confirm that even grazing could have ripped his ear off,@fehnasio,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:24,0.2,0.2
come on admit it the whole thing is fishy a fuck they see the dude on the roof with gun pointed at trump and react after start shooting thats just crazy crazy crazy tollerance level glad trump is fine,@thatbelgiandude1433,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:23,-0.15476190476190474,0.7428571428571428
imagine being that sniper and see how that guy head just pop like baloon jesus christ,@raffaelbuchberger4261,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:23,0.0,0.0
if only there were some kind of measure to prevent just any civilian with murderboner to buy firearm without oh i dont know being screened properly that would be crazy,@jannin.2251,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:23,0.0,0.725
sick bastard this bunch,@whisperingblues9887,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:23,-0.7142857142857143,0.8571428571428571
orgasm,@rivik7501,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:23,0.0,0.0
thank god for this video debunks all the conspiracy from the radical,@Jason-kv7cm,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:22,0.0,0.0
assassin didnt use tripod,@axemanracing6222,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:22,0.0,0.0
i take offence to that a nerd who love the g game gas gun and gd that shooter looked more like druggie then lover of the any of the g,@mansfieldtime,https://www.youtube.com/watch?v=FsvJzfXZI18,,22/07/2024 20:22,0.19999999999999998,0.5
why doe that guy always lean down to get to his map like he trying to get peach pie off the lower shelf of the refrigerator,@jamesconway337,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 21:05,-0.15555555555555559,0.2888888888888889
reporter,@cindysilfies5505,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 20:53,0.0,0.0
this is joke really hope people start waking up,@jackle9696,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 20:26,0.2,0.2
funny but couple day ago all the legitimate news wa saying she had low approval rating and chance now theyre trying to legitimize herha fool will believe this,@rudedude3267,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 20:19,0.125,0.65
this is such b,@jatca1,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 20:08,0.0,0.5
infact her democrat favorable unfavorable stats tell why democrat are still split,@APEXMACHCORPORATION,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 19:56,0.0,0.0
this is a per very old poll data need to find out a per latest data trump assassination fight posture itself would have got him point or maybe particularly in swing state kamala still to be nominated a except nanci pelosi none of the bigwig have supported her already there is talk of democratic split if she can circumvent that and take poll then we have clear picture,@APEXMACHCORPORATION,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 19:55,0.22416666666666665,0.4691666666666667
it worse than we thought they are outright making up poll in her favor over time the next question is are they only trying to brainwash people or is there plan to interfere with voting in some way we wont be voting at all not for harris and not for anyone,@BellyBeet-yt1zh,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 19:48,-0.13333333333333333,0.5333333333333333
steve you are hack report the truth she poll worse than biden dont go joe,@robwolfe4591,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 19:47,-0.4,0.6
so test my understanding biden wa great and strong minded then in one month wa not then they drum biden out and slip harris in there without being selected by democracy who is stilling democracy,@user-ne1zo5zz3w,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 19:39,0.6166666666666667,0.7416666666666667
what joke she hasnt done anything,@davisrobert2104,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 19:26,0.0,0.0
wow talk about spinning the number she doesnt stand snowball chance in hll trump will landslide her i wasnt just bide people have faith in the dnc any longer she would just be another puppet like old joe and everyone know it can you imagine it going full circle from having president reciving bjs in the oval office to one that give them in the oval office that is the dnc,@jeolman1,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 19:25,0.18333333333333335,0.5833333333333334
kamala had single digit in the primary and democrat know that shes unelectable even obama wont endorse her,@CF_Texas,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 19:09,0.1642857142857143,0.35714285714285715
there are biden nor kamala supporter they just trump hater,@xoxo9623,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 19:09,0.0,0.0
they talk about taking candidate like one voted in the primary and the party is some dictator,@vmineptune8236,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 19:02,0.4,0.5
make the republican party great again vote straight blue,@leslieherman3751,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:57,0.3333333333333333,0.4166666666666667
wagging the tail again huh,@benjames4502,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:55,0.0,0.0
camel is cackling at the poll number,@cedarraine7829,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:55,0.0,0.0
poll were probably from theoretical question asked early on,@richdars2515,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:51,0.05,0.2
yea im not sure kamala can change the election statistic,@Piano-Love,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:39,-0.25,0.8888888888888888
way sooo wrong news not voting for her for i am democrat but not voting,@monapar2706,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:27,-0.5,0.9
steve always cook,@Yoowhatup1,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:27,0.0,0.0
the people didnt choose her,@user-do2qe4cj2v,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:22,0.0,0.0
who appointed director cheatle biden appointed cheatle in late biden said put trump in bullseye few day before this assassination attempt,@VivaNexLifestyle,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:21,-0.25,0.35
scamala is threat to america for next year do you want to continue the crisis and probably worsen for the next year,@Maxson602,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:21,0.0,0.0
nbcnationally broadcast communism and then their is cbs the communist broadcasting system and abc always broadcasting communism and cnn the communist news network and last but not least msnbc moronic socialist and brainless communist do you see what they all have in common,@user-si2gu7wj5l,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:20,-0.049999999999999996,0.32222222222222224
we are doomed,@user-yj4zs9po9e,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:19,0.0,0.0
who did they ask democrat,@Etobicoke67,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:19,0.0,0.0
president trump kamala,@VivaNexLifestyle,https://www.youtube.com/watch?v=q9O6uAI3mRU,,22/07/2024 18:16,0.0,0.0
