Comentario,Autor,URL_Video,Idioma,Fecha_Publicacion_Comentario
i wish i could see her more,@anthonyp.3380,https://www.youtube.com/watch?v=-BFDbzfz5QE,,28/09/2024 09:47
ew the fact she would even participate make everyone cringe,@llaming4055,https://www.youtube.com/watch?v=-BFDbzfz5QE,,27/09/2024 14:06
what lovely lady they make beautiful couple,@jen-oy9sf,https://www.youtube.com/watch?v=-BFDbzfz5QE,,27/09/2024 10:28
she speaks better than kamala haris,@amnahamad6221,https://www.youtube.com/watch?v=-BFDbzfz5QE,,26/09/2024 16:56
bashirian parkway,@ZeldaSagers-n5h,https://www.youtube.com/watch?v=-BFDbzfz5QE,,26/09/2024 13:01
hintz avenue,@MatthewGallagher-l1h,https://www.youtube.com/watch?v=-BFDbzfz5QE,,25/09/2024 18:24
armstrong cliff,@JenningsJessica-e9n,https://www.youtube.com/watch?v=-BFDbzfz5QE,,25/09/2024 16:01
kamren valley,@TheresaLeo-r5v,https://www.youtube.com/watch?v=-BFDbzfz5QE,,25/09/2024 15:29
she sometimes look like she one eye,@FunkieMunkie6,https://www.youtube.com/watch?v=-BFDbzfz5QE,,25/09/2024 12:06
tanya brook,@EttiePhillip-c3x,https://www.youtube.com/watch?v=-BFDbzfz5QE,,25/09/2024 00:17
shes only sleeping with racist must be aging her real fast,@bluedragon4403,https://www.youtube.com/watch?v=-BFDbzfz5QE,,24/09/2024 19:28
rowe haven,@NeryLoser-q6v,https://www.youtube.com/watch?v=-BFDbzfz5QE,,24/09/2024 13:28
raynor corner,@AbbottAstrid-k3i,https://www.youtube.com/watch?v=-BFDbzfz5QE,,24/09/2024 10:37
carroll underpass,@MathildaSassoon-b5n,https://www.youtube.com/watch?v=-BFDbzfz5QE,,24/09/2024 07:42
lady whatever you did to make him disrespect woman all over the world,@sapnasinha804,https://www.youtube.com/watch?v=-BFDbzfz5QE,,23/09/2024 21:46
pretty lady she seems nice,@audiotech-v7t,https://www.youtube.com/watch?v=-BFDbzfz5QE,,23/09/2024 15:50
zboncak flat,@JadaIrby-z1s,https://www.youtube.com/watch?v=-BFDbzfz5QE,,22/09/2024 21:50
cummerata park,@nxndvcna-v2e,https://www.youtube.com/watch?v=-BFDbzfz5QE,,22/09/2024 12:58
izaiah dam,@ClarkePayne-s5d,https://www.youtube.com/watch?v=-BFDbzfz5QE,,22/09/2024 10:10
pagac extension,@WallisSarah-q1n,https://www.youtube.com/watch?v=-BFDbzfz5QE,,22/09/2024 08:09
duncan mount,@FernandoMagouirk-w3v,https://www.youtube.com/watch?v=-BFDbzfz5QE,,21/09/2024 20:16
litzy corner,@LeonardoWerme-v6e,https://www.youtube.com/watch?v=-BFDbzfz5QE,,21/09/2024 20:02
dax mountain,@SusannaLauren-b5d,https://www.youtube.com/watch?v=-BFDbzfz5QE,,21/09/2024 12:42
adrienne mount,@AgnesVivien-g5h,https://www.youtube.com/watch?v=-BFDbzfz5QE,,21/09/2024 04:26
han grove,@JimmyBradley-p1j,https://www.youtube.com/watch?v=-BFDbzfz5QE,,21/09/2024 04:01
erdman view,@ClintOdom-y1c,https://www.youtube.com/watch?v=-BFDbzfz5QE,,20/09/2024 01:58
schroeder lodge,@FrancisLincoln-o1w,https://www.youtube.com/watch?v=-BFDbzfz5QE,,18/09/2024 20:22
right wing woman are always more attractive,@pjlikesmusic,https://www.youtube.com/watch?v=-BFDbzfz5QE,,18/09/2024 12:24
frieda trace,@MinnieRita-j4d,https://www.youtube.com/watch?v=-BFDbzfz5QE,,18/09/2024 10:22
bet the vance household reek of curry,@ptroughneck77,https://www.youtube.com/watch?v=-BFDbzfz5QE,,18/09/2024 08:40
brittany center,@StevenWilliams-v2y,https://www.youtube.com/watch?v=-BFDbzfz5QE,,18/09/2024 02:15
she seems like decent person i wonder what she think of her husband now after her husband claim immigrant of eating pet and now found admitting lied about it after her husband spread and boosted more hate in this country after nixon after her husband helped to undermine the constitutional law of this country that they both studied in law school i wonder if she still stand by husband who go after his own state she seems like someone who is level headed i hope the best for her and hope she isnt getting any backlash just because shes jds wife,@Bangel911,https://www.youtube.com/watch?v=-BFDbzfz5QE,,17/09/2024 12:24
gop think vance wife is illegal immigrant,@nowar458,https://www.youtube.com/watch?v=-BFDbzfz5QE,,17/09/2024 09:04
dont you think gwen walz is better,@bercarumarcel1578,https://www.youtube.com/watch?v=-BFDbzfz5QE,,17/09/2024 08:18
arvid burg,@JessePatterson-t2o,https://www.youtube.com/watch?v=-BFDbzfz5QE,,17/09/2024 04:41
elisabeth ridge,@LindaBisbee-y5o,https://www.youtube.com/watch?v=-BFDbzfz5QE,,17/09/2024 04:30
gino pine,@DanaStrickland-h1h,https://www.youtube.com/watch?v=-BFDbzfz5QE,,17/09/2024 01:35
leuschke cove,@HoraceAlbert-z6p,https://www.youtube.com/watch?v=-BFDbzfz5QE,,16/09/2024 23:30
these guy are just weird,@hooting-ton5215,https://www.youtube.com/watch?v=zWiqOkJLmQU,,20/10/2024 13:45
joy is so miserable,@Kgfhff,https://www.youtube.com/watch?v=zWiqOkJLmQU,,20/10/2024 00:09
all of you are stupid educate yourselves before commenting,@benraines6656,https://www.youtube.com/watch?v=zWiqOkJLmQU,,08/10/2024 01:18
wow how immature not news outlet body shaming vice presidential candidate and calling him weird where is the party of love and tolerance at sound like youre only loving and tolerant of people who only think like you do looking more and more like the party of evil predator and pedos,@desirae2637,https://www.youtube.com/watch?v=zWiqOkJLmQU,,07/10/2024 12:30
hulk hogan is steroid head,@Emmet-q4h,https://www.youtube.com/watch?v=zWiqOkJLmQU,,07/10/2024 11:24
reporter jd what kind of music do u listen to jd vance ok goodoh um you know whatever make sense to u human being,@Yamas258,https://www.youtube.com/watch?v=zWiqOkJLmQU,,07/10/2024 07:33
it sarcastic what said,@NatanaelMota-ei5md,https://www.youtube.com/watch?v=zWiqOkJLmQU,,06/10/2024 00:29
this guy is worse than trump,@pradipartyst5809,https://www.youtube.com/watch?v=zWiqOkJLmQU,,05/10/2024 20:22
yet walz said wa friend with school shooter,@SmellyPoohs,https://www.youtube.com/watch?v=zWiqOkJLmQU,,04/10/2024 23:26
ew,@cindyrhodes,https://www.youtube.com/watch?v=zWiqOkJLmQU,,04/10/2024 23:01
so you can not counter him on policy and now back to strategy weird,@goldstonpreetham1449,https://www.youtube.com/watch?v=zWiqOkJLmQU,,04/10/2024 14:16
youre the weirdo here,@praiseaugustine5133,https://www.youtube.com/watch?v=zWiqOkJLmQU,,02/10/2024 12:43
you are voting for person that put tampon in boy bathroom so who is the weird one,@jay4litt816,https://www.youtube.com/watch?v=zWiqOkJLmQU,,01/10/2024 21:37
cant take bald headed woman or whatever it is seriously,@michaelbergeron1554,https://www.youtube.com/watch?v=zWiqOkJLmQU,,01/10/2024 04:13
if wasnt so evil his awkwardness would be hilarious,@feelthejoy,https://www.youtube.com/watch?v=zWiqOkJLmQU,,28/09/2024 21:48
love jd he gon na be an amazing vp,@laurenhoffman2751,https://www.youtube.com/watch?v=zWiqOkJLmQU,,28/09/2024 09:52
if this bald guy threaten m i mean called wierd i wuld probably laught at his face,@dejavuuu6998,https://www.youtube.com/watch?v=zWiqOkJLmQU,,26/09/2024 15:24
jd is that weird creepy uncle that everyone shake their head at and groan when show up to gathering when approach group of people in conversation the collective group sudden bout of ibs and to get to the bathroom at which point jd follows them and try to make joke through the bathroom door,@Timmybabim,https://www.youtube.com/watch?v=zWiqOkJLmQU,,24/09/2024 04:03
bro social skill it kinda adorable,@The-Negative-Commentator,https://www.youtube.com/watch?v=zWiqOkJLmQU,,23/09/2024 19:53
hulk hogan is the farthest thing from an everyday worker there can be,@CYOnTheBeat,https://www.youtube.com/watch?v=zWiqOkJLmQU,,23/09/2024 15:12
i wonder if take off his shirt when make out with the furniture,@pb4595,https://www.youtube.com/watch?v=zWiqOkJLmQU,,20/09/2024 03:34
condition of our country under kamala is joke jd know how to bring our country back from dems trying to push it off cliff john,@donhattery3383,https://www.youtube.com/watch?v=zWiqOkJLmQU,,18/09/2024 23:19
he so dumb,@winstonchurchll,https://www.youtube.com/watch?v=zWiqOkJLmQU,,16/09/2024 05:05
why the hate if it where so obvious that made fool out of himself why the text in the beginning this video is meant for people who have own thought you know the black ladie is on your side so you just go about with anything weak,@theooverberg4897,https://www.youtube.com/watch?v=zWiqOkJLmQU,,15/09/2024 19:40
eeeakkk shirtless jd vance,@toddjackson164,https://www.youtube.com/watch?v=zWiqOkJLmQU,,13/09/2024 22:37
the right cant meme or joke,@Kenny2k08,https://www.youtube.com/watch?v=zWiqOkJLmQU,,13/09/2024 02:40
all black are coming out for trump the white liberal is the worst enemy to america and the worst enemy to the black man,@alexissantos4820,https://www.youtube.com/watch?v=zWiqOkJLmQU,,09/09/2024 15:09
im sure everyone breathed collective sigh of relief like oh thank goodness wait wa that our cue to chuckle oops,@lukewright9031,https://www.youtube.com/watch?v=zWiqOkJLmQU,,08/09/2024 13:43
just shown in pool with his shirt on only one in the pool and secret service there and thats not weird,@joannekemp4834,https://www.youtube.com/watch?v=zWiqOkJLmQU,,08/09/2024 11:52
saying hulk hogan is an everyday american is kick in the face to america and literally u the republican party saying how stupid they think there supporter are,@jdoggbyc,https://www.youtube.com/watch?v=zWiqOkJLmQU,,08/09/2024 10:34
oh god oh,@kiranaun9593,https://www.youtube.com/watch?v=zWiqOkJLmQU,,08/09/2024 08:22
jd vance just sound like joke when talk,@deepakroy6380,https://www.youtube.com/watch?v=zWiqOkJLmQU,,08/09/2024 04:02
oh please if tim waltz said the same line yall would smile and say oh he such relatable goodnatured father figure,@evanvansickle3779,https://www.youtube.com/watch?v=zWiqOkJLmQU,,08/09/2024 01:51
idk i dont like this lady,@bigkush8572,https://www.youtube.com/watch?v=zWiqOkJLmQU,,08/09/2024 01:20
weird you guy are the one putting tampon in the man bathroom,@diana3225,https://www.youtube.com/watch?v=zWiqOkJLmQU,,08/09/2024 00:42
putin like to take his shirt off i know putin and you are not putin but you wannabe,@DonnyGossett-nz8rp,https://www.youtube.com/watch?v=zWiqOkJLmQU,,08/09/2024 00:41
dude is weird,@mysticjay6969,https://www.youtube.com/watch?v=zWiqOkJLmQU,,08/09/2024 00:15
just dont,@helenapereira8547,https://www.youtube.com/watch?v=zWiqOkJLmQU,,07/09/2024 23:29
it sure doe you had beens,@leticiaroldan6564,https://www.youtube.com/watch?v=zWiqOkJLmQU,,07/09/2024 22:35
i found him somewhere where wa wearing woman dress maybe in about year ago what freak,@fishrgirl5980,https://www.youtube.com/watch?v=zWiqOkJLmQU,,07/09/2024 19:13
vance is trying so hard to be tim walz without actually being tim walz,@brazilguy1199,https://www.youtube.com/watch?v=zWiqOkJLmQU,,07/09/2024 17:52
msnbc is so out of touch they think their joke get laugh lol,@danfenny9501,https://www.youtube.com/watch?v=zWiqOkJLmQU,,07/09/2024 15:04
a democrat i am offended by this forced short looking for reaction nothing said wa worthy of your oh god i am not sheep i wont ever follow blindly the fact that you are playing the same playbook a fox news is upsetting american are better than that who care about his shirt joke you are just trying to make an issue out of non issue and it extremely low of you,@elijahhassan800,https://www.youtube.com/watch?v=zWiqOkJLmQU,,07/09/2024 10:01
im sorry how is this news,@nla5498,https://www.youtube.com/watch?v=zWiqOkJLmQU,,07/09/2024 06:49
maybe you should put your wig back on i see beetlejuice,@unrecuerdo4674,https://www.youtube.com/watch?v=zWiqOkJLmQU,,07/09/2024 00:22
is crazy,@ladylynn44,https://www.youtube.com/watch?v=zWiqOkJLmQU,,06/09/2024 23:57
whata bust,@RayHarris-z5e,https://www.youtube.com/watch?v=zWiqOkJLmQU,,06/09/2024 22:36
hulk had on two shirt,@glenngeeful,https://www.youtube.com/watch?v=zWiqOkJLmQU,,06/09/2024 20:01
should go home to his couch,@saymyname8925,https://www.youtube.com/watch?v=zWiqOkJLmQU,,06/09/2024 17:38
who is that lady,@MathasarSalazar2,https://www.youtube.com/watch?v=zWiqOkJLmQU,,06/09/2024 05:42
his birth name is james donald named after his father and shouldnt be allowed to change it it not what jesus would want,@MegaBenMatthews,https://www.youtube.com/watch?v=zWiqOkJLmQU,,05/09/2024 23:22
had classmate who wa just a awkward a vance completely doof and everyone made fun of him while tried so hard to fit in,@MN-truth,https://www.youtube.com/watch?v=zWiqOkJLmQU,,05/09/2024 23:06
for yale lawyer this man is so stupid,@paulinemuthena6545,https://www.youtube.com/watch?v=zWiqOkJLmQU,,05/09/2024 19:32
can you imagine this guy ever being president,@ImperfectlyPerfect33,https://www.youtube.com/watch?v=zWiqOkJLmQU,,05/09/2024 17:21
taking note from desantis be likable,@BonasticFantastic,https://www.youtube.com/watch?v=zWiqOkJLmQU,,05/09/2024 11:50
he normal guy he normal guy so keep on telling u,@papabits5721,https://www.youtube.com/watch?v=zWiqOkJLmQU,,05/09/2024 10:15
the fireman were not exactly thrilled with this guy the union is very important to fireman,@ramblingrose6967,https://www.youtube.com/watch?v=zWiqOkJLmQU,,05/09/2024 07:56
